train_bin_centers,train_density,val_bin_centers,val_density,test_bin_centers,test_density
64.20216323121043,1.524217610063451e-07,38.74886864884349,0.0038830934682468634,48.13114573700878,3.031578319000669e-05
64.99969320923731,2.2863264150951562e-07,39.23020863205835,0.0033231574215910713,48.729035746163575,2.0614732569204794e-05
65.79722318726417,7.621088050317187e-08,39.7115486152732,0.0027531689325114525,49.32692575531837,5.456840974201204e-06
66.59475316529104,0.0,40.19288859848806,0.002311611648131039,49.92481576447317,6.06315663800141e-07
67.39228314331791,0.0,40.67422858170292,0.0018464986404587707,50.522705773627976,0.0
68.18981312134477,3.8105440251585935e-08,41.15556856491777,0.001414543689139944,51.12059578278277,0.0
68.98734309937166,0.0,41.63690854813264,0.0011014176094586688,51.71848579193757,0.0
69.78487307739852,0.0,42.11824853134749,0.000820849440314462,52.31637580109236,0.0
70.58240305542537,7.621088050317187e-08,42.59958851456234,0.0006005959257135336,52.914265810247166,0.0
71.37993303345226,1.1431632075475781e-07,43.08092849777721,0.00043735626366598815,53.51215581940197,0.0
72.17746301147912,3.810544025158662e-08,43.56226848099206,0.00032437881373786637,54.110045828556764,0.0
72.97499298950598,0.0,44.04360846420691,0.00021575242097828163,54.70793583771156,0.0
73.77252296753286,0.0,44.52494844742178,0.00014268466783751447,55.305825846866355,1.5157891595003344e-07
74.57005294555972,3.8105440251585935e-08,45.00628843063663,9.57232577080276e-05,55.90371585602116,0.0
75.3675829235866,0.0,45.48762841385149,4.8911884032629245e-05,56.50160586517596,0.0
76.16511290161347,0.0,45.96896839706635,2.82068533685097e-05,57.099495874330756,0.0
76.96264287964033,3.8105440251585935e-08,46.4503083802812,1.6954119311923382e-05,57.69738588348555,0.0
77.7601728576672,0.0,46.93164836349606,6.901676888039709e-06,58.29527589264035,0.0
78.55770283569407,7.621088050317187e-08,47.41298834671092,3.3008019899319863e-06,58.89316590179515,0.0
79.35523281372093,7.621088050317187e-08,47.89432832992577,1.8004374490538105e-06,59.491055910949946,1.5157891595003524e-07
